timestamp,window_ts,window_time,btc_price,opening_price,btc_delta_pct,up_price,down_price,seconds_remaining,side,true_prob,market_price,edge,kelly_size,action,skip_reason,actual_price,actual_edge,fill_price,slippage
1778190756.3535838,1778190600,17:50,79785.75,79835.78,-0.0627,0.5,0.5,143.6,DOWN,0.9305,0.55,0.3805,25.0,traded,,0.55,0.3805,0.55,0.0
1778191200.0234277,1778190900,17:55,79735.01,79793.41,-0.0732,0.39,0.61,0.1,,0.0,0.0,0.0,0.0,no_signal,,0.0,0.0,0.0,0.0
1778191260.0872571,1778191200,18:00,79680.27,79735.01,-0.0687,0.5,0.5,239.9,DOWN,0.8932,0.521,0.3722,25.0,traded,,0.55,0.3432,0.55,0.029
1778191560.0401235,1778191500,18:05,79616.62,79698.94,-0.1033,0.5,0.5,240.0,DOWN,0.9696,0.53,0.4396,25.0,traded,,0.55,0.4196,0.55,0.02
1778191884.591873,1778191800,18:10,79706.72,79658.82,0.0601,0.5,0.5,215.4,UP,0.8815,0.526,0.3555,25.0,traded,,0.55,0.3315,0.55,0.024
1778192185.9069693,1778192100,18:15,79874.48,79816.94,0.0721,0.5,0.5,214.1,UP,0.9225,0.531,0.3915,25.0,traded,,0.55,0.3725,0.55,0.019
1778192469.5857136,1778192400,18:20,79951.96,79900.0,0.065,0.5,0.5,230.4,UP,0.8919,0.523,0.3689,25.0,traded,,0.55,0.3419,0.55,0.027
1778193000.0905886,1778192700,18:25,79903.32,79947.97,-0.0558,0.414,0.586,0.0,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778193251.7497346,1778193000,18:30,79844.09,79903.32,-0.0741,0.5,0.5,48.4,DOWN,0.99,0.594,0.396,25.0,traded,,0.55,0.44,0.55,-0.044
1778193360.0718966,1778193300,18:35,79801.58,79750.01,0.0647,0.5,0.5,239.9,UP,0.8859,0.52,0.3659,25.0,traded,,0.55,0.3359,0.55,0.03
1778193805.9278297,1778193600,18:40,79882.81,79833.69,0.0615,0.5,0.5,94.1,UP,0.9664,0.564,0.4024,25.0,traded,,0.55,0.4164,0.55,-0.014
1778194173.1250718,1778193900,18:45,79888.8,79839.15,0.0622,0.5,0.5,26.9,UP,0.99,0.586,0.404,25.0,traded,,0.55,0.44,0.55,-0.036
1778194433.336473,1778194200,18:50,79931.04,79880.78,0.0629,0.5,0.5,66.7,UP,0.9869,0.575,0.4119,25.0,traded,,0.55,0.4369,0.55,-0.025
1778194800.0977592,1778194500,18:55,79919.01,79913.99,0.0063,0.51,0.49,0.0,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778195100.0728142,1778194800,19:00,79958.27,79919.01,0.0491,0.576,0.424,0.0,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778195368.803696,1778195100,19:05,80006.26,79958.27,0.06,0.5,0.5,31.2,UP,0.99,0.582,0.408,25.0,traded,,0.55,0.44,0.55,-0.032
1778195641.3717132,1778195400,19:10,79955.46,80006.27,-0.0635,0.5,0.5,58.6,DOWN,0.9892,0.578,0.4112,25.0,traded,,0.55,0.4392,0.55,-0.028
1778195878.7566314,1778195700,19:15,79910.32,79958.3,-0.06,0.5,0.5,121.2,DOWN,0.9422,0.555,0.3872,25.0,traded,,0.55,0.3922,0.55,-0.005
1778196060.0188353,1778196000,19:20,79927.06,79871.98,0.069,0.5,0.5,240.0,UP,0.9006,0.521,0.3796,25.0,traded,,0.55,0.3506,0.55,0.029
1778196476.786905,1778196300,19:25,79985.28,79936.21,0.0614,0.5,0.5,123.2,UP,0.9448,0.555,0.3898,25.0,traded,,0.55,0.3948,0.55,-0.005
1778196900.1003377,1778196600,19:30,79923.69,79958.29,-0.0433,0.433,0.567,0.0,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778197038.7143502,1778196900,19:35,79974.17,79923.69,0.0632,0.5,0.5,161.3,UP,0.9245,0.545,0.3795,25.0,traded,,0.55,0.3745,0.55,0.005
1778197500.0150518,1778197200,19:40,80011.99,79995.43,0.0207,0.532,0.468,0.1,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778197800.018101,1778197500,19:45,80040.78,80011.99,0.036,0.556,0.444,0.1,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778198100.0371566,1778197800,19:50,80016.05,80040.78,-0.0309,0.452,0.548,0.1,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778198400.0039208,1778198100,19:55,80006.0,80016.05,-0.0126,0.48,0.52,0.1,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778198675.8491855,1778198400,20:00,80055.55,80006.0,0.0619,0.5,0.5,24.2,UP,0.99,0.587,0.403,25.0,traded,,0.55,0.44,0.55,-0.037
1778198940.8950262,1778198700,20:05,80115.0,80042.36,0.0908,0.5,0.5,59.1,UP,0.99,0.607,0.383,25.0,traded,,0.55,0.44,0.55,-0.057
1778199300.054647,1778199000,20:10,80086.43,80075.54,0.0136,0.521,0.479,0.0,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778199439.1658378,1778199300,20:15,80037.12,80086.43,-0.0616,0.5,0.5,160.8,DOWN,0.9195,0.544,0.3755,25.0,traded,,0.55,0.3695,0.55,0.006
1778199660.0460308,1778199600,20:20,80050.97,80101.14,-0.0626,0.5,0.5,240.0,DOWN,0.8784,0.519,0.3594,25.0,traded,,0.55,0.3284,0.55,0.031
1778199960.0608838,1778199900,20:25,80076.09,80131.83,-0.0696,0.5,0.5,239.9,DOWN,0.9026,0.521,0.3816,25.0,traded,,0.55,0.3526,0.55,0.029
1778200500.0728033,1778200200,20:30,80000.01,80020.63,-0.0258,0.46,0.54,0.0,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778200691.5049732,1778200500,20:35,79951.39,80000.0,-0.0608,0.5,0.5,108.5,DOWN,0.9539,0.559,0.3949,25.0,traded,,0.55,0.4039,0.55,-0.009
1778201100.1005058,1778200800,20:40,79935.0,79926.17,0.011,0.517,0.483,0.0,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778201173.2132564,1778201100,20:45,79886.35,79935.0,-0.0609,0.5,0.5,226.8,DOWN,0.8783,0.523,0.3553,25.0,traded,,0.55,0.3283,0.55,0.027
1778201508.2417996,1778201400,20:50,79821.11,79870.71,-0.0621,0.5,0.5,191.8,DOWN,0.9023,0.534,0.3683,25.0,traded,,0.55,0.3523,0.55,0.016
1778201987.553126,1778201700,20:55,79824.37,79776.31,0.0602,0.5,0.5,12.4,UP,0.99,0.588,0.402,25.0,traded,,0.55,0.44,0.55,-0.038
1778202060.0165684,1778202000,21:00,79893.5,79831.99,0.077,0.5,0.5,240.0,UP,0.9245,0.523,0.4015,25.0,traded,,0.55,0.3745,0.55,0.027
1778202423.9148207,1778202300,21:05,79816.01,79864.76,-0.061,0.5,0.5,176.1,DOWN,0.9079,0.539,0.3689,25.0,traded,,0.55,0.3579,0.55,0.011
1778202828.8259828,1778202600,21:10,79744.5,79797.69,-0.0667,0.5,0.5,71.2,DOWN,0.9887,0.577,0.4117,25.0,traded,,0.55,0.4387,0.55,-0.027
1778202960.0571594,1778202900,21:15,79641.22,79702.52,-0.0769,0.5,0.5,239.9,DOWN,0.9241,0.523,0.4011,25.0,traded,,0.55,0.3741,0.55,0.027
1778203260.060652,1778203200,21:20,79727.15,79777.93,-0.0637,0.5,0.5,239.9,DOWN,0.8822,0.519,0.3632,25.0,traded,,0.55,0.3322,0.55,0.031
1778203789.4618342,1778203500,21:25,79746.71,79697.05,0.0623,0.5,0.5,10.5,UP,0.99,0.592,0.398,25.0,traded,,0.55,0.44,0.55,-0.042
1778203961.0892277,1778203800,21:30,79801.89,79748.88,0.0665,0.5,0.5,138.9,UP,0.9482,0.554,0.3942,25.0,traded,,0.55,0.3982,0.55,-0.004
1778204168.9414327,1778204100,21:35,79739.37,79789.99,-0.0634,0.5,0.5,231.1,DOWN,0.8859,0.522,0.3639,25.0,traded,,0.55,0.3359,0.55,0.028
1778204700.0376756,1778204400,21:40,79779.9,79805.04,-0.0315,0.451,0.549,0.1,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778204819.1069815,1778204700,21:45,79835.29,79779.9,0.0694,0.5,0.5,180.9,UP,0.9319,0.542,0.3899,25.0,traded,,0.55,0.3819,0.55,0.008
1778205300.0302968,1778205000,21:50,79758.83,79771.38,-0.0157,0.475,0.525,0.1,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778205600.067124,1778205300,21:55,79740.01,79758.83,-0.0236,0.463,0.537,0.0,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778205689.5035405,1778205600,22:00,79687.83,79740.01,-0.0654,0.5,0.5,210.5,DOWN,0.9035,0.53,0.3735,25.0,traded,,0.55,0.3535,0.55,0.02
1778205986.237198,1778205900,22:05,79577.86,79628.27,-0.0633,0.5,0.5,213.8,DOWN,0.8943,0.528,0.3663,25.0,traded,,0.55,0.3443,0.55,0.022
1778206307.8853207,1778206200,22:10,79629.29,79581.4,0.0602,0.5,0.5,192.1,UP,0.895,0.533,0.362,25.0,traded,,0.55,0.345,0.55,0.017
1778206614.2874978,1778206500,22:15,79583.99,79635.05,-0.0641,0.5,0.5,185.7,DOWN,0.9128,0.537,0.3758,25.0,traded,,0.55,0.3628,0.55,0.013
1778206860.0675747,1778206800,22:20,79464.44,79380.49,0.1058,0.5,0.5,239.9,UP,0.9158,0.531,0.3848,25.0,traded,,0.55,0.3658,0.55,0.019
1778207400.045284,1778207100,22:25,79485.63,79500.69,-0.0189,0.47,0.53,0.1,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778207540.725862,1778207400,22:30,79535.73,79485.63,0.063,0.5,0.5,159.3,UP,0.8315,0.545,0.2865,25.0,traded,,0.55,0.2815,0.55,0.005
1778207767.643666,1778207700,22:35,79584.4,79646.64,-0.0781,0.5,0.5,232.4,DOWN,0.8207,0.526,0.2947,25.0,traded,,0.55,0.2707,0.55,0.024
1778208300.0733414,1778208000,22:40,79520.0,79536.92,-0.0213,0.467,0.533,0.0,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778208367.8438623,1778208300,22:45,79579.75,79520.0,0.0751,0.5,0.5,232.2,UP,0.8139,0.526,0.2879,25.0,traded,,0.55,0.2639,0.55,0.024
1778208688.8810725,1778208600,22:50,79551.26,79605.79,-0.0685,0.5,0.5,211.1,DOWN,0.8132,0.531,0.2822,25.0,traded,,0.55,0.2632,0.55,0.019
1778208986.1631386,1778208900,22:55,79464.32,79515.97,-0.065,0.5,0.5,213.8,DOWN,0.8109,0.528,0.2829,25.0,traded,,0.55,0.2609,0.55,0.022
1778209260.0425904,1778209200,23:00,79420.01,79488.47,-0.0861,0.5,0.5,240.0,DOWN,0.8677,0.526,0.3417,25.0,traded,,0.55,0.3177,0.55,0.024
1778209560.0762823,1778209500,23:05,79338.85,79274.61,0.081,0.5,0.5,239.9,UP,0.8245,0.524,0.3005,25.0,traded,,0.55,0.2745,0.55,0.026
1778209860.024456,1778209800,23:10,79450.0,79356.62,0.1177,0.5,0.5,240.0,UP,0.9165,0.533,0.3835,25.0,traded,,0.55,0.3665,0.55,0.017
1778210167.0049195,1778210100,23:15,79525.0,79469.99,0.0692,0.5,0.5,233.0,UP,0.8002,0.523,0.2772,25.0,traded,,0.55,0.2502,0.55,0.027
1778210700.0077076,1778210400,23:20,79593.99,79568.07,0.0326,0.551,0.449,0.1,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778210834.1861851,1778210700,23:25,79544.64,79593.99,-0.062,0.5,0.5,165.8,DOWN,0.8633,0.542,0.3213,25.0,traded,,0.55,0.3133,0.55,0.008
1778211220.3697999,1778211000,23:30,79629.85,79579.48,0.0633,0.5,0.5,79.6,UP,0.9465,0.571,0.3755,25.0,traded,,0.55,0.3965,0.55,-0.021
1778213100.016872,1778212800,00:00,79621.49,79610.39,0.0139,0.522,0.478,0.1,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778213400.0388277,1778213100,00:05,79642.97,79621.49,0.027,0.542,0.458,0.1,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778213566.3320982,1778213400,00:10,79698.0,79642.97,0.0691,0.5,0.5,133.7,UP,0.8058,0.558,0.2478,3.32,traded,,0.55,0.2558,0.55,-0.008
1778214000.0915036,1778213700,00:15,79726.1,79723.66,0.0031,0.505,0.495,0.0,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778214300.0299628,1778214000,00:20,79713.15,79726.1,-0.0162,0.474,0.526,0.1,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778214600.000757,1778214300,00:25,79729.75,79713.15,0.0208,0.533,0.467,0.1,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778214826.980746,1778214600,00:30,79680.01,79729.75,-0.0624,0.5,0.5,73.0,DOWN,0.9825,0.572,0.4105,5.0,traded,,0.55,0.4325,0.55,-0.022
1778215200.0993867,1778214900,00:35,79625.26,79657.17,-0.0401,0.438,0.562,0.0,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778215274.43652,1778215200,00:40,79576.92,79625.26,-0.0607,0.5,0.5,225.6,DOWN,0.8784,0.523,0.3554,5.0,traded,,0.55,0.3284,0.55,0.027
1778215605.2170827,1778215500,00:45,79615.65,79567.34,0.0607,0.5,0.5,194.8,UP,0.8954,0.533,0.3624,5.0,traded,,0.55,0.3454,0.55,0.017
1778216084.0153317,1778215800,00:50,79674.37,79625.01,0.062,0.5,0.5,16.0,UP,0.99,0.59,0.4,5.0,traded,,0.55,0.44,0.55,-0.04
1778216400.0085084,1778216100,00:55,79655.23,79670.13,-0.0187,0.471,0.529,0.1,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778216655.225888,1778216400,01:00,79602.99,79655.23,-0.0656,0.5,0.5,44.8,DOWN,0.99,0.585,0.405,5.0,traded,,0.55,0.44,0.55,-0.035
1778217000.0401285,1778216700,01:05,79639.54,79658.5,-0.0238,0.463,0.537,0.1,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778217300.0693247,1778217000,01:10,79639.68,79639.54,0.0002,0.5,0.5,0.0,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778217600.0607762,1778217300,01:15,79605.36,79639.68,-0.0431,0.433,0.567,0.0,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778217900.0663662,1778217600,01:20,79613.17,79605.36,0.0098,0.515,0.485,0.0,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778218200.0245507,1778217900,01:25,79627.64,79613.18,0.0182,0.529,0.471,0.1,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778218260.0664675,1778218200,01:30,79699.99,79627.64,0.0909,0.5,0.5,239.9,UP,0.9548,0.527,0.4278,5.0,traded,,0.55,0.4048,0.55,0.023
1778218800.0805147,1778218500,01:35,79713.02,79691.23,0.0273,0.543,0.457,0.0,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778219100.063784,1778218800,01:40,79751.95,79713.02,0.0488,0.575,0.425,0.0,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778219247.7905257,1778219100,01:45,79700.9,79751.95,-0.064,0.5,0.5,152.2,DOWN,0.9329,0.548,0.3849,5.0,traded,,0.55,0.3829,0.55,0.002
1778219700.0616665,1778219400,01:50,79675.49,79687.21,-0.0147,0.477,0.523,0.0,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778219921.2885683,1778219700,01:55,79623.86,79675.49,-0.0648,0.5,0.5,78.7,DOWN,0.9825,0.573,0.4095,5.0,traded,,0.55,0.4325,0.55,-0.023
1778220060.0882852,1778220000,02:00,79464.02,79600.01,-0.1708,0.5,0.5,239.9,DOWN,0.99,0.544,0.446,5.0,traded,,0.55,0.44,0.55,0.006
1778220360.0936852,1778220300,02:05,79479.69,79536.63,-0.0716,0.5,0.5,239.9,DOWN,0.9089,0.522,0.3869,5.0,traded,,0.55,0.3589,0.55,0.028
1778220761.254044,1778220600,02:10,79568.58,79513.61,0.0691,0.5,0.5,138.7,UP,0.9549,0.556,0.3989,5.0,traded,,0.55,0.4049,0.55,-0.006
1778221045.3830245,1778220900,02:15,79653.99,79603.77,0.0631,0.5,0.5,154.6,UP,0.9285,0.547,0.3815,5.0,traded,,0.55,0.3785,0.55,0.003
1778221500.0268633,1778221200,02:20,79577.78,79592.97,-0.0191,0.47,0.53,0.1,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778221800.0231092,1778221500,02:25,79546.8,79577.78,-0.0389,0.439,0.561,0.1,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778221937.4612176,1778221800,02:30,79495.5,79546.8,-0.0645,0.5,0.5,162.5,DOWN,0.9279,0.545,0.3829,5.0,traded,,0.55,0.3779,0.55,0.005
1778222160.0472887,1778222100,02:35,79411.53,79471.01,-0.0748,0.5,0.5,240.0,DOWN,0.9185,0.523,0.3955,5.0,traded,,0.55,0.3685,0.55,0.027
1778222700.0100918,1778222400,02:40,79535.0,79552.12,-0.0215,0.466,0.534,0.1,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778223000.0573983,1778222700,02:45,79508.8,79535.0,-0.0329,0.449,0.551,0.0,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778223300.0241373,1778223000,02:50,79520.0,79508.8,0.0141,0.522,0.478,0.1,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778223600.0502326,1778223300,02:55,79525.76,79520.0,0.0072,0.511,0.489,0.1,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778223660.1014798,1778223600,03:00,79473.91,79525.76,-0.0652,0.5,0.5,239.9,DOWN,0.8878,0.52,0.3678,5.0,traded,,0.55,0.3378,0.55,0.03
1778223976.7027466,1778223900,03:05,79380.93,79429.54,-0.0612,0.5,0.5,223.3,DOWN,0.8814,0.524,0.3574,5.0,traded,,0.55,0.3314,0.55,0.026
1778224500.000433,1778224200,03:10,79318.27,79388.79,-0.0888,0.369,0.631,0.1,,0.0,0.0,0.0,0.0,no_signal,,0.0,0.0,0.0,0.0
1778224597.6555815,1778224500,03:15,79368.74,79318.27,0.0636,0.5,0.5,202.3,UP,0.9017,0.532,0.3697,5.0,traded,,0.55,0.3517,0.55,0.018
1778225051.6411018,1778224800,03:20,79291.28,79339.96,-0.0614,0.5,0.5,48.4,DOWN,0.99,0.579,0.411,5.0,traded,,0.55,0.44,0.55,-0.029
1778225379.1766934,1778225100,03:25,79328.65,79280.38,0.0609,0.5,0.5,20.8,UP,0.99,0.587,0.403,5.0,traded,,0.55,0.44,0.55,-0.037
1778225460.0445654,1778225400,03:30,79411.45,79350.32,0.077,0.5,0.5,240.0,UP,0.9244,0.523,0.4014,5.0,traded,,0.55,0.3744,0.55,0.027
1778225851.0101619,1778225700,03:35,79537.11,79488.84,0.0607,0.5,0.5,149.0,UP,0.9245,0.547,0.3775,5.0,traded,,0.55,0.3745,0.55,0.003
1778226103.9665685,1778226000,03:40,79582.64,79532.94,0.0625,0.5,0.5,196.0,UP,0.9012,0.533,0.3682,5.0,traded,,0.55,0.3512,0.55,0.017
1778226533.0677238,1778226300,03:45,79630.55,79580.84,0.0625,0.5,0.5,66.9,UP,0.9862,0.574,0.4122,5.0,traded,,0.55,0.4362,0.55,-0.024
1778226900.0328863,1778226600,03:50,79704.92,79674.99,0.0376,0.558,0.442,0.1,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778227074.3399925,1778226900,03:55,79646.8,79704.92,-0.0729,0.5,0.5,125.7,DOWN,0.9698,0.564,0.4058,5.0,traded,,0.55,0.4198,0.55,-0.014
1778227500.0957162,1778227200,04:00,79712.45,79682.4,0.0377,0.559,0.441,0.0,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778227800.0021005,1778227500,04:05,79708.79,79712.45,-0.0046,0.493,0.507,0.1,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778228100.0724874,1778227800,04:10,79724.63,79708.79,0.0199,0.531,0.469,0.0,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778228400.0811007,1778228100,04:15,79740.25,79724.63,0.0196,0.531,0.469,0.0,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778228700.0190167,1778228400,04:20,79739.27,79740.25,-0.0012,0.498,0.502,0.1,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778228898.364608,1778228700,04:25,79805.0,79739.27,0.0824,0.5,0.5,101.6,UP,0.99,0.581,0.409,5.0,traded,,0.55,0.44,0.55,-0.031
1778229300.0163124,1778229000,04:30,79750.06,79756.74,-0.0084,0.487,0.513,0.1,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778229484.3759131,1778229300,04:35,79805.71,79750.06,0.0698,0.5,0.5,116.0,UP,0.9693,0.565,0.4043,5.0,traded,,0.55,0.4193,0.55,-0.015
1778229900.0879898,1778229600,04:40,79893.69,79877.06,0.0208,0.533,0.467,0.0,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778230065.836795,1778229900,04:45,79948.22,79893.7,0.0682,0.5,0.5,134.4,UP,0.8023,0.557,0.2453,3.28,traded,,0.55,0.2523,0.55,-0.007
1778230500.1146076,1778230200,04:50,79950.0,79947.66,0.0029,0.505,0.495,0.1,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778230719.567421,1778230500,04:55,79880.99,79950.0,-0.0863,0.5,0.5,80.9,DOWN,0.917,0.594,0.323,5.0,traded,,0.55,0.367,0.55,-0.044
1778231033.6175663,1778230800,05:00,79831.22,79886.01,-0.0686,0.5,0.5,66.6,DOWN,0.8875,0.581,0.3065,5.0,traded,,0.55,0.3375,0.55,-0.031
1778232000.2310135,1778231700,05:15,79972.88,79968.44,0.0056,0.485,0.515,0.0,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778232300.0968843,1778232000,05:20,79992.84,79972.88,0.025,0.485,0.515,0.1,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778232579.4647803,1778232300,05:25,79982.15,80030.52,-0.0604,0.47,0.68,20.9,DOWN,0.9719,0.68,0.2919,5.0,traded,,0.68,0.2919,0.68,0.0
1778232900.0084531,1778232600,05:30,79910.0,79905.71,0.0054,0.28,0.84,0.1,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778233200.0587387,1778232900,05:35,79868.82,79910.0,-0.0515,0.01,0.495,0.1,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778233500.0767,1778233200,05:40,79863.72,79868.82,-0.0064,0.01,0.475,0.1,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778233800.0930138,1778233500,05:45,79838.94,79863.72,-0.031,0.01,0.485,0.0,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778234100.1198528,1778233800,05:50,79872.13,79838.94,0.0416,0.515,0.01,0.0,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778234400.1173942,1778234100,05:55,79872.72,79872.13,0.0007,0.66,0.35,0.0,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778234593.1191728,1778234400,06:00,79984.0,79872.72,0.1393,0.505,0.01,107.5,UP,0.99,0.505,0.485,5.0,traded,,0.51,0.48,0.51,0.005
1778234863.25711,1778234700,06:05,79970.0,80019.99,-0.0625,0.28,0.73,136.8,DOWN,0.9037,0.73,0.1737,5.0,traded,,0.73,0.1737,0.73,0.0
1778235300.0842571,1778235000,06:10,79818.84,79800.72,0.0227,0.99,0.02,0.0,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778235574.0422308,1778235300,06:15,79870.51,79818.84,0.0647,0.505,0.01,26.4,UP,0.9899,0.505,0.4849,5.0,traded,,0.51,0.4799,0.51,0.005
1778235900.113069,1778235600,06:20,79886.29,79868.36,0.0224,0.505,0.01,0.0,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778236200.0885732,1778235900,06:25,79899.4,79886.29,0.0164,0.505,0.01,0.0,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778236500.0470512,1778236200,06:30,79981.55,79899.4,0.1028,0.495,0.01,0.1,,0.0,0.0,0.0,0.0,no_signal,price_out_of_range,0.0,0.0,0.0,0.0
1778236800.056828,1778236500,06:35,80056.94,79981.55,0.0943,0.485,0.01,0.1,,0.0,0.0,0.0,0.0,no_signal,price_out_of_range,0.0,0.0,0.0,0.0
1778237100.0581546,1778236800,06:40,80154.96,80056.94,0.1224,0.455,0.01,0.1,,0.0,0.0,0.0,0.0,no_signal,price_out_of_range,0.0,0.0,0.0,0.0
1778237400.003934,1778237100,06:45,80157.49,80154.95,0.0032,0.75,0.34,0.1,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778237460.113659,1778237400,06:50,80230.08,80160.0,0.0874,0.78,0.23,240.0,UP,0.8814,0.78,0.1014,5.0,traded,,0.78,0.1014,0.78,0.0
1778237832.37904,1778237700,06:55,80273.0,80207.8,0.0813,0.68,0.33,168.1,UP,0.9071,0.68,0.2271,5.0,traded,,0.68,0.2271,0.68,0.0
1778238060.1791527,1778238000,07:00,80288.18,80214.79,0.0915,0.82,0.19,240.0,UP,0.8955,0.82,0.0755,5.0,traded,,0.82,0.0755,0.82,0.0
1778238446.9364107,1778238300,07:05,80293.5,80243.49,0.0623,0.59,0.45,153.2,UP,0.8763,0.59,0.2863,5.0,traded,,0.59,0.2863,0.59,0.0
1778238900.0993774,1778238600,07:10,80227.97,80213.43,0.0181,0.99,0.04,0.0,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778239200.1136115,1778238900,07:15,80216.0,80227.97,-0.0149,0.01,0.525,0.0,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778239296.2234821,1778239200,07:20,80270.05,80216.0,0.0674,0.77,0.24,203.9,UP,0.9134,0.77,0.1434,5.0,traded,,0.77,0.1434,0.77,0.0
